storeID,feature_name_1,Median_age_3km_radius,Age_Group1,Age_Group2,Age_Group3,Age_Group4,Age_Group5,Age_Group6,Age_Group7,Age_Group8,Age_Group9,Age_Group10,Age_Group11,Age_Group12,Age_Group13,percentage_visits_age_group_1,percentage_visits_age_group_2,percentage_visits_age_group_3,percentage_visits_age_group_4,percentage_visits_age_group_5,percentage_visits_age_group_6,Building_area,Store_area,Birthplace,Birthplace_country_1,Birthplace_country_2,Birthplace_country_3,Birthplace_country_4,Birthplace_country_5,Birthplace_country_6,Birthplace_country_7,Birthplace_country_8,Birthplace_country_9,Birthplace_country_10,Birthplace_country_11,Birthplace_country_12,Birthplace_country_13,Birthplace_country_14,Birthplace_country_15,Birthplace_country_16,Birthplace_country_17,Birthplace_country_18,Birthplace_country_19,Birthplace_country_20,Birthplace_country_21,Birthplace_country_22,Children_age_group_1,Children_age_group_2,Children_age_group_3,Children_age_group_4,Children_age_group_5,Eductation_Level_1,Eductation_Level_2,Eductation_Level_3,Family_size,Income_median_3km,Income_median_5km,Income_level_1,Income_level_2,Income_level_3,Income_level_4,Income_level_5,Language_1,Language_2,Language_3,Language_4,Language_5,Language_6,Language_7,Marital_status_1,Marital_status_2,Marital_status_3,item 19 Net Sales,item 20 Net Sales,item 22 Net Sales,item 31 Net Sales,item 36 Net Sales,item 55 Net Sales,item 420 Net Sales,item 508 Net Sales,item 518 Net Sales,item 535 Net Sales,item 541 Net Sales,item 581 Net Sales,item 582 Net Sales,item 583 Net Sales,item 584 Net Sales,item 710 Net Sales,item 715 Net Sales,item 716 Net Sales,item 718 Net Sales,item 719 Net Sales,item 721 Net Sales,item 722 Net Sales,item 725 Net Sales,item 728 Net Sales,item 729 Net Sales,item 735 Net Sales,item 736 Net Sales,item 748 Net Sales,item 785 Net Sales,item 1022 Net Sales,item 1023 Net Sales,item 1100 Net Sales,item 1570 Net Sales,item 1696 Net Sales,item 1697 Net Sales,item 1726 Net Sales,Net Sales,Gross Sales,Unit Sales,Transaction Count,category 1 Net Sales,category 9 Net Sales,category 12 Net Sales,category 3 Net Sales,category 11 Net Sales,category 5 Net Sales,category 4 Net Sales,category 10 Net Sales,Target Sales trend,Net Sales trend
227,1474.46,47.3025,12.3585,12.9465,0.021,8.652000000000001,10.752,10.857,13.5975,12.9255,6.1425,1.5330000000000001,13.23,15.6765,1.5119999999999998,13.187999999999999,8.777999999999999,10.6155,16.3275,15.2565,8.7045,431.0,3670.0,84.92399999999998,1.1235000000000002,0.7559999999999999,0.0,0.1365,0.07350000000000001,8.379000000000001,0.0,0.126,0.084,0.0,0.0105,0.0,0.273,0.5984999999999999,0.0,0.1365,0.0315,0.0,0.0,0.0315,1.764,0.315,10.878,11.067,27.0795,26.334,11.0565,0.3045,7.4129999999999985,5.082,32.823,802.2315,1131.8580000000004,7.791,4.599,3.486,3.4545000000000003,7.749,6.3000000000000025,22.575,6.3000000000000025,0.0,1.2915,0.0,0.1995,482.643,7.822500000000002,14.6475,1143.7686666666668,2406.1655555555553,760.7464444444443,538.6015555555556,1362.7660000000003,947.1,1463.244222222222,632.7042222222225,741.0073067993367,486.43333333333317,1130.752666666667,1145.4822222222224,1473.5892307692309,797.31,1730.1553333333331,1059.4,716.9575555555557,634.6131111111112,1319.6815555555556,1693.5873333333334,1174.3908888888889,1142.7619999999997,1275.407111111111,489.67488888888903,541.6153333333332,732.7462222222224,579.5155555555555,502.66244444444465,1206.138181818182,639.2981657774932,1069.7718181818182,1077.1135555555554,536.2883333333333,620.7183823529413,1016.27,507.27,48196.32644444445,76587.15644444445,15993.739999999998,13075.603333333334,7820.1577777777775,3663.749777777778,2622.3301515151516,16072.306786324787,6426.418626262626,507.27,0.0,0.0,-0.04385325896859582,-0.043553494158761086
233,1583.35,41.39100000000001,13.902,13.65,0.063,13.524,14.1435,14.595,13.65,13.1565,5.019,1.218,12.7995,12.285,1.3125,11.592,12.841500000000002,14.3745,12.999,11.5185,8.5785,341.0,1911.0,80.178,1.218,1.4280000000000002,0.0,0.0,0.0,6.699,0.0,0.0,0.0,0.0,0.042,0.084,0.105,0.1155,0.0,0.0,0.0,0.4935,0.0,0.0,1.7745,2.268,9.219,9.2505,30.9855,30.3765,9.282,3.969,18.346859999999996,6.6675,19.74,404.7225,442.407,10.2795,5.481,5.376,5.3865,10.311,0.0,0.0,0.0,0.0,0.0,19.95,0.07350000000000001,320.3025,6.5100000000000025,7.8435,818.2819999999999,1784.0439999999999,1030.7208681481482,460.3906666666666,1005.008,635.52,1038.2948888888889,462.39444444444445,434.4613333333333,440.6422222222221,1331.0233333333335,641.9268888888889,995.1853846153844,1068.38,1554.265555555556,1595.14,737.2540506822612,636.7348743961353,655.2273333333334,1439.3768888888885,535.428,743.8786666666665,1343.2286666666666,629.6018247619047,672.876226287263,659.8064444444444,889.426444444444,645.7413333333334,1959.2963636363638,639.2981657774932,1018.565,1616.4302222222223,945.735597359736,620.7183823529413,866.51,674.5930077547558,43143.22355555555,67986.76933333333,12808.366666666667,10807.673333333334,5267.570444444444,6515.830888888888,1885.075,10279.277606837604,8153.846585858587,1267.5808888888887,0.0,0.0,-0.170001586162299,-0.08038220220843884
235,1490.07,38.681999999999995,14.007,14.3745,0.0,15.498,16.59,14.595,13.965000000000002,13.86,3.2235,0.6194999999999999,14.343,14.1855,0.7244999999999999,13.6395,16.4745,15.792,12.7365,9.261,5.2605,0.0,408.0,43.5435,4.8195,6.6255,0.4515,0.063,0.0,7.013999999999999,0.5355000000000001,0.987,1.2495,0.441,0.8400000000000001,0.231,4.1475,3.4125,0.042,1.1550000000000002,0.7875000000000001,0.07350000000000001,0.14700000000000002,0.3255,1.5645,1.5435,13.1355,12.8835,24.296999999999997,23.919,13.786500000000002,6.244769999999993,3.8955,5.649,27.6885,7631.82,20053.7505,7.266,6.0585,4.168500000000001,3.7905,8.137500000000001,28.329,124.383,0.0,286.5765,2.982,69.92999999999999,2.121,3632.013,5.0925,11.424,891.1643224586289,1992.1284444444448,1781.1515555555561,835.996,1436.7008888888886,842.42,1336.398666666666,984.5660000000001,741.0073067993367,1190.6824444444442,2538.7008888888886,1412.3835555555554,5484.635103247855,2268.45,3132.0228888888882,3415.0753999999997,737.2540506822612,636.7348743961353,2669.7691111111117,3817.1411111111106,1169.244888888889,1145.796222222222,1992.8540000000003,629.6018247619047,672.876226287263,1678.6066666666668,1656.5900000000001,1394.0693333333334,4503.688181818183,639.2981657774932,1664.894545454545,1406.1728888888888,1132.3683333333333,620.7183823529413,1738.2,1691.4725,74587.71044444446,118243.904,23286.339999999993,19124.95666666667,6888.396888888889,3440.6911111111112,4535.462878787878,25905.561179487177,19164.079959595958,1691.4725,1685.51231372549,0.0,0.002539823228303373,0.011672654116337666
241,1695.67,49.581,13.608000000000002,13.272000000000002,0.063,9.8175,9.156,8.977500000000003,11.928,11.675999999999998,7.0455000000000005,1.3755000000000002,11.277,14.4375,1.5119999999999998,12.411,9.8175,8.988000000000003,15.0255,14.4375,11.4555,341.0,3294.0,89.80177499999999,0.2205,0.28350000000000003,0.0,0.063,0.07350000000000001,6.8775,0.1365,0.0,0.0,0.0,0.0,0.0,0.17850000000000002,0.1995,0.0,0.2415,0.1995,0.0,0.0,0.0,0.47229,0.7454999999999999,8.340675000000001,8.44158,23.2365,22.9845,8.336580000000001,0.315,6.7410000000000005,7.5705,25.515,467.775,508.16850000000005,6.7305,3.465,3.108,3.0555000000000003,6.772500000000001,5.25,5.25,5.25,0.0,0.0,0.0,0.0945,372.18300000000005,9.676904999999998,9.513000000000002,844.5113333333337,1369.52,588.5506666666668,710.220062835249,1122.5495555555556,924.7439766081872,1059.1226666666666,459.39888888888885,476.67066666666676,621.8751111111111,1686.3479999999997,555.6868888888891,1163.69,995.61,1657.5491111111116,1406.17,737.2540506822612,447.3255555555555,823.1651111111112,1529.690444444445,811.7882222222221,1074.3931111111112,1239.6364444444444,629.6018247619047,672.876226287263,695.5197777777777,824.146888888889,619.1959999999998,2018.0297727272734,639.2981657774932,1011.739318181818,1285.7704444444446,497.1925,620.7183823529413,988.09,674.5930077547558,44578.70266666667,70319.08333333333,14305.946666666667,11736.760000000002,4472.097777777779,3934.800222222222,2497.021818181818,12253.540444444445,8862.095502886004,1546.2037777777778,0.0,0.0,-0.07940026107194476,-0.12562405469382754
243,1530.95,43.0395,11.402999999999999,11.7285,0.0105,15.456,16.0125,13.9965,14.300999999999998,14.6265,4.966500000000001,0.9765,15.1095,12.5265,1.2075,13.1145,15.078,13.1355,13.1985,10.773,7.8329999999999975,0.0,0.0,57.2145,3.8220000000000014,2.415,0.4515,0.168,0.0945,4.4415,0.252,0.1575,0.126,0.052500000000000005,1.3335,1.3755000000000002,3.2550000000000003,3.1605,0.21,0.8925,0.903,0.5880000000000001,0.063,2.7325199999999974,1.1445,0.525,13.7025,14.668500000000002,29.620500000000003,29.274,14.322,1.3755000000000002,8.442,4.473,16.369500000000002,4682.401500000001,12675.053999999998,8.1165,6.3525,5.8065000000000015,5.8905,8.2845,12.6,48.3,6.3000000000000025,100.7055,56.42700000000001,487.7565,0.42,3880.6005,5.0715,7.35,489.62088888888877,374.8980000000001,1030.7208681481482,710.220062835249,452.96200000000005,924.7439766081872,675.6837777777778,472.5720000000001,423.0908888888888,222.0328888888889,1011.9715555555554,724.8553333333334,296.156052631579,764.28,1352.814,1460.3517238912732,372.9508888888889,225.35832222222228,877.7997777777781,796.6293333333333,472.23844444444444,392.3935555555555,358.52955555555553,232.8315555555556,672.876226287263,678.5584444444443,462.61888888888905,255.12288888888887,836.8190909090907,447.70909090909095,1115.8827272727272,1137.2908088235292,898.6139999999999,379.4,943.91,674.5930077547558,21591.189999999995,32973.13599999999,8003.869999999998,7330.213333333331,1317.4808888888888,0.0,4597.0235454545455,8516.17005263158,4221.007535353536,0.0,477.57586206896553,0.0,-0.15833705673503295,-0.1241588309338143
244,1213.49,40.1415,11.571,14.385,0.0105,11.697,18.312,15.96,14.972999999999999,17.00286,3.5069999999999997,0.7875000000000001,17.23113,12.9885,0.735,11.8335,12.537,16.632,12.9885,9.912,6.657,172.0,0.0,65.961,4.7250000000000005,4.977,0.0315,0.3255,0.4725,5.764500000000001,0.1365,0.084,0.105,0.0315,0.462,0.273,1.9215,1.4070000000000005,0.5565000000000001,1.1760000000000002,1.4595,0.462,0.0105,0.6509999999999999,2.688,0.8190000000000001,13.6605,13.187999999999999,27.44700000000001,29.2215,14.3745,0.5880000000000001,3.239145,2.335725,14.6055,3818.892,6908.359500000001,9.0615,6.7515,6.93,7.266,8.505,7.35,87.3285,4.2,169.3125,308.8785000000001,458.89200000000005,1.05,2892.0465,4.368,9.156,428.2439999999999,549.6044444444444,346.0037777777777,710.220062835249,688.2237777777777,924.7439766081872,1035.2240000000002,560.2117777777779,443.9313333333333,463.39133333333336,1809.4908888888888,1075.7853333333335,1515.104085343879,1396.45,2598.119333333333,853.28,607.1475555555555,636.7348743961353,1265.7788888888888,943.5324444444445,949.6053333333331,556.1357777777779,595.3024444444444,443.9466666666667,672.876226287263,723.2320000000001,354.1391111111111,445.6097777777778,1111.6029545454544,895.070227272727,1420.9590909090914,1137.2908088235292,1171.0966666666666,944.62,1291.07,412.7714285714286,33053.51822222223,53824.21844444444,13308.096666666672,12076.213333333333,2012.0759999999998,0.0,6921.619621212121,10444.556444444444,9464.641564364574,412.7714285714286,363.32844444444436,0.0,-0.24320622505247835,-0.2267910774613503
246,1573.76,41.8425,14.217,14.847,0.0,13.3245,16.4745,18.459,14.3535,14.405999999999999,2.8455,0.5775000000000001,15.1305,12.243,0.9765,12.3375,15.792,17.6295,12.264000000000001,9.408,5.5335,0.0,4660.0,53.4135,4.588500000000002,3.003,0.42,0.105,0.0945,3.78,0.3255,0.5775000000000001,0.7454999999999999,0.0315,0.5145,1.4280000000000002,4.5360000000000005,8.137500000000001,0.2205,0.42,0.525,2.2470000000000003,0.1155,0.9345,1.5015,2.0055,15.6555,16.8105,27.909000000000002,29.967,14.825999999999999,0.6405,3.7275,5.0295000000000005,14.742,3346.6230000000005,11180.378999999999,9.240000000000002,6.0375000000000005,7.035,7.098,9.051,8.893500000000003,79.443,3.1500000000000004,185.199,33.7785,1855.0245,0.924,3123.0150000000012,4.924500000000001,7.381500000000001,789.4515555555555,2454.691777777778,1840.0017777777775,781.7531111111111,1710.4126666666662,766.14,1887.347111111111,859.8964444444446,799.5815555555555,850.8366666666666,3284.612666666666,1260.6991111111108,2512.9169230769235,1835.7,2903.764444444445,2332.65,1169.8180000000002,827.566,2500.98,2940.393777777778,2011.613777777778,1864.0742222222218,1809.2733333333338,836.8828888888893,765.4471111111112,1674.4171111111111,1271.1648888888888,1245.5855555555559,2516.113863636364,639.2981657774932,1444.7565909090908,1348.164,945.735597359736,620.7183823529413,1516.1,955.05,72581.26622222221,114895.72888888886,22192.40333333333,19218.056666666656,9370.738,2298.5119999999997,2960.8565909090908,27557.482923076925,14948.441196969696,955.05,972.1726666666666,0.0,0.08844686595807238,0.02759507064752431
253,1594.46,38.619,11.4975,9.681,0.0105,20.1705,16.59,17.8185,14.322,13.9965,3.444,0.8714999999999999,13.398,11.8755,0.924,10.1115,22.616999999999997,18.606,11.3715,8.746500000000001,5.649,0.0,0.0,66.108,4.0425,3.0660000000000003,0.1575,0.168,0.28350000000000003,6.8565000000000005,0.14700000000000002,0.042,0.063,0.1365,1.5750000000000002,0.8400000000000001,3.2235,2.7089999999999996,0.315,1.0815,0.945,0.4095,0.0105,1.9425,2.184,0.504,11.434500000000002,10.857,20.013,21.367500000000003,10.605,0.5984999999999999,7.7385,5.271,15.057,3403.4175,11431.581,8.777999999999999,6.3315,7.287000000000001,7.0665,8.589,31.5,56.7,3.1500000000000004,103.5405,53.0985,310.3065,0.7559999999999999,2804.0565,5.207999999999998,6.5205,1126.7582222222222,2035.0853333333337,1006.9997777777779,710.220062835249,1205.463111111111,673.75,1839.143777777778,1039.5839999999998,848.0817777777778,704.1169629339371,3415.5386666666673,853.0166666666667,889.0517073170732,1379.9,1884.1666666666663,1890.54,947.1444444444447,962.812,1789.1242222222215,2790.8168888888886,1382.4831111111116,1763.0604444444446,1841.6413333333333,653.0315555555553,859.9824444444442,1208.1246666666666,1342.6228888888888,1281.6691111111109,2032.6397727272727,879.1479545454545,2380.198409090909,974.263333333333,1501.5,952.96,2428.31,909.9200000000001,64163.44066666667,99373.65244444445,20990.48,18499.529999999995,6048.056444444444,3639.8602222222216,8142.1163636363635,22623.119929539294,11884.454217171718,909.9200000000001,1012.7835555555555,0.0,0.29908669512808916,0.1931673449152813
258,1320.21,31.294935000000002,13.776,8.357999999999999,0.0,25.9875,16.632,17.5455,14.595,12.620999999999999,2.394,0.6615000000000001,9.738015,7.4893350000000005,0.18899999999999997,11.5605,20.6745,16.338,12.5895,9.240000000000002,5.4285000000000005,374.0,3828.0,72.11399999999998,3.3915,1.344,0.07350000000000001,0.2415,0.4725,6.7305,0.052500000000000005,0.105,0.168,0.441,0.231,0.315,2.6670000000000003,1.9635,0.0105,0.2415,0.0,0.28350000000000003,0.0,0.6194999999999999,1.6485,0.8085000000000001,11.8965,11.298,21.566999999999997,18.2175,8.4315,0.0,4.1475,2.4465000000000003,9.75009,102.60495,405.6045,9.4815,8.693999999999999,8.7675,7.14,8.673,25.20000000000001,86.10000000000002,0.4935,3.1500000000000004,4.7250000000000005,4.5675,0.6194999999999999,39.735045,4.1055,5.19393,958.1133333333333,2845.0735555555557,1529.4375555555557,677.882888888889,1867.1228888888886,1192.72,1764.7793333333339,735.2760033167496,741.0073067993367,704.1169629339371,2423.449555555555,891.9135555555557,1201.9597777777776,1269.19,2297.387555555555,1788.93,935.9440000000001,791.3788888888889,1744.4642222222226,2226.856666666666,1768.0540000000005,1699.710222222222,2131.9513333333334,629.6018247619047,672.876226287263,1188.733111111111,1010.6762222222222,1101.6384444444445,2159.6611363636353,639.2981657774932,1294.1309090909092,1321.966666666667,700.5260000000001,620.7183823529413,1230.36,674.5930077547558,66368.21244444446,105642.85288888884,20064.566666666662,17578.516666666663,10881.517111111112,7030.540444444445,3225.0169090909094,17356.421333333332,11725.708914141413,0.0,0.0,0.0,-0.07649007796042595,0.03012969084861572
261,1183.21,43.743,13.944,14.091,0.052500000000000005,11.5605,10.5315,10.815,11.5185,11.0775,5.460000000000001,0.6405,11.1195,13.0515,0.6194999999999999,14.059500000000002,11.2875,10.5105,13.2195,13.104,10.5,265.0,1808.0,89.73299999999998,0.18301500000000004,0.1365,0.0,0.07350000000000001,0.084,11.046,0.0,0.0,0.0,0.0,0.1155,0.042,0.2625,0.28350000000000003,0.0,0.168,0.168,0.0,0.0,0.0,0.483,0.29400000000000004,8.340675000000001,8.44158,24.6225,24.8325,8.4315,0.29400000000000004,6.8565000000000005,7.6229999999999976,26.859,652.7429999999998,693.441,7.812000000000001,4.305,4.189500000000002,4.2,7.8435,18.9,18.9,18.9,0.0,0.0,0.0,0.042,473.57099999999997,8.746500000000001,9.093,1200.8731111111115,2310.2684444444444,784.4915555555556,710.220062835249,1497.9262222222221,972.2,1321.0682222222226,735.2760033167496,741.0073067993367,955.1777272727275,2085.8308888888882,930.0453333333332,2358.857948717949,2253.23,2734.8524444444442,2355.19,737.2540506822612,681.4997777777778,1165.0177777777776,2441.152,1116.7984444444444,1613.6262222222217,2167.996666666667,629.6018247619047,672.876226287263,1041.921333333334,1417.1391111111109,1341.508888888889,2563.595,639.2981657774932,1137.6995555555554,1542.818888888889,685.4475,620.7183823529413,911.98,862.7999999999998,63664.39266666665,102992.47488888892,19241.50666666667,15522.289999999999,7534.518666666667,4297.6902222222225,2735.1270555555557,17210.300564879566,14017.046746031745,862.7999999999998,0.0,0.0,-0.12493406082937697,-0.10396498397744114
264,1295.74,39.0495,12.4425,12.453,0.0,16.338,18.186,15.939,14.0805,13.923,4.189500000000002,0.9555,13.2405,12.8205,0.9135,11.445,16.7895,16.464000000000002,12.7575,9.555,6.1320000000000014,150.0,0.0,51.9435,5.1135,3.738,0.28350000000000003,0.168,0.052500000000000005,5.670000000000001,0.7354199999999996,0.5145,0.4515,0.7875000000000001,0.966,2.562,2.457,1.6170000000000002,0.17850000000000002,1.0605,0.9135,0.34650000000000003,0.1155,0.5880000000000001,1.554,1.3755000000000002,14.532,15.687000000000001,25.389,26.901000000000003,16.8105,1.827,3.528,4.5045,19.971,9409.68,19992.483,9.0195,6.237000000000001,5.964,5.8905,8.977500000000003,66.0135,166.01550000000003,12.6,1109.0415,47.04,532.308,1.5330000000000001,5540.672759999998,4.7250000000000005,7.182,673.2931111111109,797.6075555555557,676.2720000000002,551.6080000000001,832.8020000000002,924.7439766081872,1167.3273333333332,758.8206666666669,769.6279999999999,762.341777777778,1833.4948888888882,2040.706888888889,1177.7725641025638,2213.44,4262.009555555556,2400.95,688.0737777777777,463.14044444444437,2017.0568888888895,1529.0653333333337,1038.783333333333,649.8382222222223,760.5253333333333,535.5579999999999,672.876226287263,1482.8244444444447,704.1944444444446,687.1666666666666,2383.8804545454554,618.6713636363637,1626.5079545454546,1137.2908088235292,1558.9750000000001,583.75,1436.48,674.5930077547558,46014.737333333345,72248.29022222223,18155.36333333334,16213.003333333334,3531.582666666667,0.0,6860.436095959596,17486.585230769233,14422.905343434344,0.0,1319.133823232323,0.0,-0.08572940081845049,-0.15402539598597553
267,1367.01,42.105,12.841500000000002,13.335,0.0,12.18,10.437000000000001,10.920000000000002,12.999,13.104,4.7775,0.8925,12.9465,13.944,0.9555,16.157504999999997,11.6445,10.4895,14.4375,11.3295,8.547,0.0,0.0,84.315,0.483,0.4515,0.0,0.0,0.0,11.193,0.0315,0.07350000000000001,0.07350000000000001,0.0,0.0,0.052500000000000005,0.672,0.7035000000000001,0.0,1.7115,1.6170000000000002,0.0,0.0,0.07350000000000001,0.8505000000000001,0.987,9.156,8.977500000000003,23.4675,24.36,9.0405,0.37799999999999995,6.814500000000002,7.5705,21.3255,596.9250000000002,655.893,9.387,4.8405000000000005,5.2185,5.229000000000001,9.113999999999999,7.35,7.35,7.35,0.0,0.0,0.0,0.042,492.15600000000006,7.392,7.7175,990.3526666666669,1591.3297777777784,585.0915555555556,710.220062835249,1545.8459999999998,841.7,1254.463777777778,735.2760033167496,616.6119999999997,1001.0706666666666,2069.1753333333327,1052.283777777778,2313.372820512821,2127.07,2779.8799999999997,2738.26,737.2540506822612,636.7348743961353,856.6548888888889,2007.9766666666667,808.5182222222221,1223.343111111111,2207.253777777778,629.6018247619047,672.876226287263,1022.4733333333332,1526.1233333333334,1228.295555555556,2832.5615909090925,639.2981657774932,1244.3873333333336,1145.7431111111111,945.735597359736,620.7183823529413,1452.94,674.5930077547558,58019.92311111109,90058.06199999996,18150.066666666666,14576.590000000004,5554.320000000001,2705.7124444444444,2697.3273333333336,16604.479264957266,15185.480386774725,773.02,596.6453333333333,0.0,-0.04112518278086774,-0.011990982397028782
272,1584.56,55.1565,11.949000000000002,9.1665,0.0105,10.374,13.187999999999999,10.164,14.259,11.5815,8.458904999999998,1.9585649999999997,10.9095,13.450500000000002,2.0635649999999996,10.794,10.2585,10.9935,14.637,15.162,11.7285,361.0,2147.0,77.196,2.1630000000000003,1.785,0.0105,0.3255,0.168,9.6495,0.0105,0.105,0.0945,0.0105,0.0315,0.021,0.3675,0.336,0.168,0.18899999999999997,0.18899999999999997,0.063,0.0945,0.052500000000000005,3.5805,0.5984999999999999,12.1485,12.2115,28.66500000000001,28.09800000000001,12.873,0.29400000000000004,7.7595,3.9270000000000014,39.564,3597.7410000000004,5484.958500000002,7.455,5.565,4.178999999999999,3.864,7.8645,23.992500000000003,35.6685,16.674000000000003,9.1035,18.9,18.0495,0.28350000000000003,3056.235,6.678000000000001,14.674275,1209.3546666666668,2616.4184444444445,998.3673333333335,725.5466666666665,1393.096888888889,765.98,1625.6564444444443,703.0342222222222,741.0073067993367,549.2053333333332,1550.1455555555556,1213.406,1921.8028205128212,1147.83,1833.0800000000002,1391.96,956.3628888888891,784.6966666666668,1577.2122222222217,1818.4828888888892,1328.3911111111108,1171.0126666666667,1354.3926666666669,731.166,690.7302222222222,856.3866666666665,582.536,878.7448231884058,1627.940909090909,639.2981657774932,1131.729090909091,1026.4735555555558,1303.4833333333333,620.7183823529413,1037.7,674.5930077547558,53377.82866666667,84443.40755555552,17975.230000000003,14958.906666666666,8843.891194444444,3577.1824444444455,3472.912424242424,18439.246598290596,7550.956464646465,0.0,0.0,0.0,-0.2672476832134013,-0.15216841388771796
282,1421.86,34.356,12.873,8.893500000000003,0.0105,28.035,16.4955,19.960500000000003,14.825999999999999,13.629,1.848,0.441,12.663,10.206,0.4515,11.382,21.378,17.881500000000006,11.55,8.3265,4.8195,46.0,0.0,63.042,3.6225000000000014,6.8985,0.042,0.2415,0.4725,11.1825,0.042,0.1365,0.21,0.021,0.1155,0.8925,2.3835,2.1315,0.5565000000000001,0.5775000000000001,0.8400000000000001,1.995,0.0,0.6615000000000001,3.0555000000000003,0.7035000000000001,11.6025,10.29,21.231,16.0545,9.3765,0.4725,4.83,3.6435,22.134,5683.062,12637.7685,8.9355,6.888,7.0035,7.0245000000000015,9.261,102.9,241.45800000000003,28.728,54.2535,127.3965,1991.9655,1.6800000000000002,2366.028,4.368,8.1165,954.7902222222224,1000.8211111111112,731.7313333333334,710.220062835249,1104.5035555555555,449.62,1565.1617777777774,924.2555555555556,684.3631111111112,704.1169629339371,2923.184,1113.568267654321,1515.104085343879,1305.3964351851853,570.0551111111113,1460.3517238912732,613.3108888888888,471.3915555555556,1080.8808888888886,1574.9946666666665,893.2804444444445,903.5002222222221,1164.0691111111112,583.2566666666668,618.7271111111112,819.8491111111109,712.7880000000001,981.5048888888889,1036.774545454546,534.2938636363635,1487.1311363636362,1137.2908088235292,872.8525,483.2,1150.35,600.43,37036.68955555555,60288.10977777779,13019.626666666663,11664.239999999998,5326.011333333334,0.0,4527.827499999999,13299.750666666667,6659.507989898991,600.43,1122.013212121212,0.0,-0.15623351596014068,-0.12761850171340228
289,1436.37,31.962000000000003,16.942275000000002,19.767509999999994,0.0,13.460999999999999,15.1095,16.275000000000002,15.834,15.267000000000001,1.3019999999999998,0.042,14.4795,11.151,0.026145,14.427,13.965000000000002,15.54,12.232500000000002,7.8855,3.4161750000000004,168.0,0.0,87.03450000000002,1.0815,0.14700000000000002,0.0315,0.052500000000000005,0.0,10.142999999999999,0.105,0.0945,0.1575,0.0,0.0315,0.0,0.924,0.4305,0.0105,0.021,0.0105,0.0,0.0,0.1575,2.8245,0.735,11.5395,11.802,30.198000000000004,28.6755,12.5265,0.0105,9.828,4.388999999999999,12.894,132.82500000000002,203.61999000000003,7.3395,5.775,6.0795,6.5100000000000025,7.4129999999999985,3.1500000000000004,14.7,1.4070000000000005,4.189500000000002,0.0,0.0,0.0,52.6155,3.717,8.6415,1075.2939999999999,2659.8146666666676,911.2208888888886,623.0322222222222,1228.0268888888888,977.08,1138.206222222222,735.2760033167496,741.0073067993367,704.1169629339371,1299.7704444444446,990.9853333333333,2472.270769230769,887.41,1769.461777777778,1501.16,737.2540506822612,674.1144444444445,1048.7871111111112,2070.5642222222223,1061.896,1585.2593333333336,2111.6853333333324,629.6018247619047,568.7244444444444,770.493111111111,861.2413333333335,706.2286666666668,1777.4111363636364,639.2981657774932,774.0729545454545,1148.782888888889,945.735597359736,620.7183823529413,669.48,674.5930077547558,53812.23311111108,87228.4768888889,15584.94,13095.413333333336,10140.436929487181,6166.598888888888,1465.7198121212123,15354.227658119658,7941.442025252525,0.0,0.0,0.0,-0.19053303202639826,-0.15424726344086204
290,1885.39,40.9185,14.5635,13.251,0.0,14.7,14.7315,15.3825,15.812999999999999,15.267000000000001,2.7195,0.5670000000000001,14.552999999999999,13.5555,0.861,13.9125,13.7445,15.0465,13.7025,10.29,5.313,89.0,0.0,67.23150000000001,2.5515000000000003,3.591,0.021,0.273,0.252,12.3795,0.021,0.126,0.1155,0.0,0.0105,0.084,0.8925,1.05,0.1155,0.441,0.441,0.8400000000000001,0.021,0.14700000000000002,3.1919999999999997,1.386,13.125,13.272000000000002,24.34950000000001,22.155,13.1355,1.7010000000000003,8.631,4.168500000000001,30.460500000000003,2606.6775,4662.945,8.777999999999999,5.974500000000001,5.292000000000002,4.924500000000001,9.2715,841.3432649999987,1407.1294649999995,317.3911649999989,28.5495,32.844,332.17800000000005,0.21,1769.3129999999999,4.3995000000000015,11.340000000000002,318.7173333333334,625.1115555555556,211.0607488888889,270.6524444444444,317.25644444444436,266.84,456.5833577777778,257.2859377777778,741.0073067993367,704.1169629339371,425.3794511111111,1232.5673333333334,242.26333333333335,869.52,1899.3117777777775,300.6607,290.3497777777778,225.35832222222228,657.224,627.32,453.2971111111112,342.271111111111,423.4302222222223,243.6324444444445,201.37152666666668,332.46355333333327,216.37550666666664,195.71622666666667,341.6926340909091,195.62964545454543,585.2361363636361,1137.2908088235292,397.716,620.7183823529413,446.43,674.5930077547558,17797.047777777774,27154.463555555558,6365.395400000001,5254.7621,2171.3424444444445,0.0,2007.3657727272725,6057.505111111111,3848.3171767676763,0.0,400.90008080808076,0.0,-0.06314270839499525,-0.20166697620248797
